Date,Close
2019/1/25,24.61
2019/1/28,24.6
2019/1/29,24.46
2019/1/30,24.5
2019/2/11,25.07
2019/2/12,25.3
2019/2/13,25.53
2019/2/14,25.63
2019/2/15,25.44
2019/2/19,25.83
2019/2/20,25.75
2019/2/21,25.93
2019/2/22,25.8
2019/2/25,25.96
2019/2/26,25.86
2019/2/27,25.88
2019/3/4,26.08
2019/3/5,25.94
2019/3/6,25.93
2019/3/7,25.83
2019/3/8,25.64
2019/3/11,25.61
2019/3/12,26.06
2019/3/13,26.07
2019/3/14,26.22
2019/3/15,26.29
2019/3/18,26.29
2019/3/19,26.34
2019/3/20,26.32
2019/3/21,26.31
2019/3/22,26.59
2019/3/25,26.04
2019/3/26,26.18
2019/3/27,26.33
2019/3/28,26.16
2019/3/29,26.32
2019/4/1,26.56
2019/4/2,26.72
2019/4/3,26.78
2019/4/8,26.93
2019/4/9,26.92
2019/4/10,26.9
2019/4/11,26.89
2019/4/12,26.93
2019/4/15,27.13
2019/4/16,27.13
2019/4/17,27.12
2019/4/18,27
2019/4/19,27.12
2019/4/22,27.08
2019/4/23,27.15
2019/4/24,27.41
2019/4/25,27.39
2019/4/26,27.36
2019/4/29,27.49
2019/4/30,27.47
2019/5/2,27.34
2019/5/3,27.29
2019/5/6,27.04
2019/5/7,27.21
2019/5/8,27.02
2019/5/9,26.89
2019/5/10,26.82
2019/5/13,26.81
2019/5/14,26.61
2019/5/15,26.72
2019/5/16,26.77
2019/5/17,27.16
2019/5/20,27.23
2019/5/21,27.11
2019/5/22,27.31
2019/5/23,27.13
2019/5/24,26.99
2019/5/27,26.87
2019/5/28,26.99
2019/5/29,26.68
2019/5/30,26.64
2019/5/31,26.51
2019/6/3,26.12
2019/6/4,26.2
2019/6/5,26.69
2019/6/6,26.85
2019/6/10,27.42
2019/6/11,27.55
2019/6/12,27.49
2019/6/13,27.41
2019/6/14,27.58
2019/6/17,27.72
2019/6/18,27.6
2019/6/19,27.88
2019/6/20,27.79
2019/6/21,27.7
2019/6/24,27.84
2019/6/25,27.71
2019/6/26,27.55
2019/6/27,27.63
2019/6/28,27.69
2019/7/1,27.94
2019/7/2,27.9
2019/7/3,28.03
2019/7/4,28.36
2019/7/5,28.4
2019/7/8,28.19
2019/7/9,28.09
2019/7/10,28.16
2019/7/11,28.33
2019/7/12,28.3
2019/7/15,28.4
2019/7/16,28.36
2019/7/17,28.32
2019/7/18,28.09
2019/7/19,28.25
2019/7/22,28.03
2019/7/23,28.12
2019/7/24,28.26
2019/7/25,28.45
2019/7/26,28.38
2019/7/29,28.49
2019/7/30,28.53
2019/7/31,28.46
2019/8/1,28.15
2019/8/2,27.95
2019/8/5,27.81
2019/8/6,27.25
2019/8/7,27.34
2019/8/8,27.58
2019/8/12,27.77
2019/8/13,27.58
2019/8/14,27.78
2019/8/15,27.27
2019/8/16,27.32
2019/8/19,27.63
2019/8/20,27.9
2019/8/21,27.72
2019/8/22,27.84
2019/8/23,27.94
2019/8/26,27.07
2019/8/27,27.48
2019/8/28,27.47
2019/8/29,27.55
2019/8/30,27.8
2019/9/2,27.79
2019/9/3,27.71
2019/9/4,27.83
2019/9/5,28.11
2019/9/6,28.27
2019/9/9,28.3
2019/9/10,28.21
2019/9/11,28.28
2019/9/12,28.35
2019/9/16,28.08
2019/9/17,28.14
2019/9/18,28.2
2019/9/19,28.22
2019/9/20,28.27
2019/9/23,28.24
2019/9/24,28.24
2019/9/25,27.99
2019/9/26,28.01
